name,rating,price_level,distance_km,total_reviews
Sharonville Thompson Tapas,4.7,3,13.08,15
Johnview Yates Bar,3.9,1,7.52,5
Trujilloberg Gaines Café,4.1,4,2.58,15
Kristichester Carney Eatery,4.7,1,6.23,123
Port Randy Richardson Bistro,3.6,1,11.05,7
North Amyton Bartlett Kitchen,4.1,2,9.34,7
New John Martin Grill,4.7,3,3.54,17
North Ashley Ward Bistro,4.0,0,6.26,234
Port Kylestad Lawson Café,4.2,2,12.56,14
Grayton Young Bakery,4.4,1,5.88,5
Amandaburgh Evans Bar,4.4,2,11.55,41
Howardtown Marshall Café,4.7,2,0.37,139
Carolynborough Green House,3.9,2,9.49,6
North Mark Becker Eatery,4.6,2,5.82,17
West Bretthaven Roberts Kitchen,4.4,1,6.64,34
Port Jasonport Garcia Bakery,3.9,2,7.53,42
Hurstfurt Rodriguez Bakery,4.2,3,9.78,40
Floresberg Wood Grill,4.2,4,4.48,16
South Sandra Dudley Diner,3.4,3,6.68,7
Christopherbury Wagner Lounge,4.8,1,7.93,17
Jameshaven Holmes Lounge,4.4,1,5.96,5
Leonmouth Castillo Bakery,3.4,2,10.05,145
Lake Cherylfurt Jones Grill,4.1,4,6.65,164
Julianside Doyle Bar,4.6,2,6.45,44
North Jeffery Higgins Kitchen,4.5,2,9.96,20
West Christopher Diaz Tapas,3.5,3,3.95,10
Amandaview Watkins Eatery,4.8,3,9.6,51
West Susanport Hodge Café,4.6,2,3.66,36
New Jillview Mills Kitchen,4.7,1,4.56,100
Taylorbury Bell Kitchen,4.1,2,10.23,34
New Jeffery Phillips Bistro,4.0,2,13.25,61
Danieltown Miller Diner,4.8,3,6.87,5
East Peggy Gregory House,4.7,1,8.52,57
Meyerchester Hunter Lounge,4.5,2,8.79,90
Lake Jacob Clark Tapas,4.8,1,11.16,166
Port Joseph Willis Eatery,4.6,2,4.96,111
Millerhaven Brown Bistro,4.2,2,7.53,42
Port Yvonne Flores Kitchen,4.3,2,5.7,29
Port Angelica Richards Kitchen,4.5,1,7.85,56
New Sharonstad Smith Lounge,4.0,0,8.86,37
Schmidtchester Gomez Kitchen,4.5,2,6.81,71
Samanthafort Best Lounge,3.7,2,9.49,60
South Jennifer Flynn Grill,4.0,2,9.32,23
Mclaughlintown Griffin Bakery,4.5,0,10.37,19
Johnchester Foster Lounge,4.3,1,9.23,37
Daltonmouth Jones Café,3.9,3,3.63,33
East Diane Hill Eatery,3.4,1,8.23,12
West Janet Tran Eatery,4.3,1,7.68,43
Myersfort Collins Grill,4.7,2,8.4,80
Jacobview Taylor Café,4.6,2,7.96,59
Lake Brandonside Washington Lounge,4.6,2,2.9,36
East Michele Ellis Lounge,4.2,1,7.56,39
Port Veronicamouth Webster Bakery,4.5,0,9.52,39
West Brianmouth Mosley Tapas,3.9,2,6.27,14
South Rebecca Keller Diner,4.7,2,4.16,23
South Angelaburgh Martin Diner,4.3,2,9.91,15
South Bradstad Ellis Eatery,4.3,1,3.77,22
North Marissa Cuevas Eatery,4.6,2,7.19,7
Connieburgh Johnson House,4.8,2,3.72,60
Jimenezstad Smith Grill,3.9,1,12.98,64
Hamptonshire Bishop Diner,3.9,1,3.49,23
New Tiffany Hall Eatery,4.5,2,7.94,77
Walkertown Robles Bistro,4.3,2,8.18,48
West Elizabethfort Roberts Café,4.5,1,8.11,9
Robertland Warren Tapas,4.8,2,1.35,17
Lake Jeffrey Jones Café,4.6,2,10.58,179
Lake Susan Ray Grill,4.0,1,4.69,21
Kyleton Smith Grill,4.5,1,3.62,25
East Cindy Porter Eatery,3.5,1,12.66,5
North Beth Sharp Bakery,4.2,1,13.02,68
Lawrencefort Rodriguez Kitchen,4.4,1,11.59,70
Lake Christine Rodgers Kitchen,4.1,2,5.39,43
Lake Daniel Jackson Café,4.0,1,7.11,94
New Victormouth Dunlap Kitchen,3.6,1,7.87,20
Port Danielside Foley Kitchen,4.8,2,7.48,21
East Krystal Livingston Grill,4.2,2,7.88,27
Raymondmouth Martinez Kitchen,4.4,2,7.64,138
Lake Nancychester Diaz House,4.0,2,9.21,59
Loriborough Torres Bakery,4.7,1,5.71,41
Port Dwayne Dominguez Lounge,4.7,2,12.55,22
Jeffreyfurt King Bar,4.9,2,10.45,385
Silvachester Rogers Bar,4.5,1,8.32,15
Mathisside Mathis Kitchen,4.9,2,8.48,72
West Shaun Reyes Kitchen,4.2,2,8.54,182
Andrewshire Garcia Diner,4.3,4,3.58,5
Nicolefort Rodgers Eatery,4.5,2,2.16,70
Nunezshire Gibson Lounge,4.8,2,6.53,11
Johnsonside Pena Lounge,4.1,3,7.2,43
North Catherine Allen Tapas,4.2,3,8.24,44
West Michael Gibson Bakery,4.7,1,9.81,794
Port Kari Fischer Kitchen,4.0,3,5.22,7
Lake Jennifer Anderson Lounge,3.6,2,7.63,61
South Brianhaven Evans Tapas,4.4,1,4.18,34
East Mariofurt Merritt Café,4.2,2,13.66,21
West Kelly Brooks Café,4.6,1,10.07,46
South Sarahtown Wiley Lounge,3.6,1,7.34,88
Jimmyborough Palmer Kitchen,4.6,2,12.28,76
Pamelastad Velazquez Diner,3.9,2,10.81,11
South Melanie Yates Lounge,4.4,2,5.73,9
Port Jamesberg Hoffman Bakery,4.3,2,10.28,27
Turnerchester Nichols Bistro,4.1,1,9.11,56
Lake Marie Adkins Bakery,4.3,1,7.15,24
Connormouth Johnston Bakery,4.1,1,7.71,26
Tapiafort Sawyer Lounge,4.7,2,12.0,5
West Jennifer Vargas House,4.8,1,4.63,65
Gloverberg Davis Lounge,4.0,3,5.42,151
Lake Sheilamouth Hudson Eatery,4.4,1,8.44,22
Kevinfurt Cooper Eatery,4.5,2,2.06,27
Port Ryanfurt Zamora House,4.6,4,6.6,28
Lake Jenniferburgh Warner Diner,4.6,1,5.55,9
New Keith Arnold Diner,3.9,3,5.65,10
East Jennifer Lee Bar,4.1,1,12.42,47
West Kristin Johnson Diner,4.7,2,10.76,132
East Brittanyborough Davis Lounge,4.0,1,4.38,27
Burkeshire Miller Diner,4.9,3,7.4,62
South Garyberg Stone Bar,4.0,2,3.42,113
Port Josephport Owens Eatery,4.7,1,7.17,19
Alyssatown Garcia Eatery,4.8,1,8.86,15
Whiteland Mason Bakery,4.6,1,6.03,34
New Patty Cross Bistro,3.2,2,9.48,48
East Amanda Scott House,4.5,1,8.8,18
North Brooke Lindsey Lounge,4.5,1,6.53,52
North Becky Rice Bakery,4.7,4,9.07,66
North Kristieburgh Thompson Bistro,4.8,1,4.39,8
South Hannah Gibson Eatery,4.2,1,6.24,20
Evansberg Phillips Eatery,4.3,3,13.16,5
Lake Morgan Huang Café,3.9,2,4.59,87
Cherylton Hicks Bar,4.5,0,6.69,219
Port Laura Jackson Lounge,4.7,2,13.53,22
Amyburgh Mathews Grill,4.4,3,10.19,22
West Jasonmouth Wallace Grill,4.9,3,7.69,7
Michaelmouth Lucas Café,4.8,3,11.88,192
Meganview Cooke House,4.7,2,10.95,45
East Williamhaven Rose Grill,3.0,2,8.95,16
Reyesfurt Gilmore Tapas,4.1,3,8.97,5
Wagnertown Leon Café,3.9,2,4.33,112
Smithmouth Washington Eatery,4.6,3,11.99,12
Jillianland Anderson Kitchen,3.8,1,9.83,65
Jenniferchester Moody Bakery,3.3,0,3.35,80
Millerburgh Turner Eatery,4.7,1,7.84,130
Amyfort Steele Grill,4.7,1,7.18,8
Port Cameron Cole Bakery,4.9,2,6.67,128
North Carrie Russell Lounge,3.3,1,8.63,19
Markstad Reyes Lounge,4.3,2,6.86,25
Kevinbury Lee Bakery,4.1,1,12.0,18
New Ruth Douglas Bar,4.5,2,7.04,11
South Jacob Armstrong Diner,4.3,2,11.07,22
New Devin Meyer Café,4.5,4,5.31,20
Dustinberg Saunders Grill,4.9,2,3.87,5
New Lauren Reilly Grill,4.5,4,11.0,88
Stevenburgh Lewis Eatery,3.5,0,7.09,5
Collinsborough Cervantes Bar,4.3,1,14.57,41
Johnsonview Ortiz House,4.4,0,9.91,5
New Derrickville Coleman Eatery,4.9,2,3.66,110
Warnerfort Carroll Eatery,4.0,3,9.9,62
Brittanystad Mcconnell Bar,4.6,1,11.11,69
Valenciaborough Schmidt Bistro,3.8,1,6.31,17
Claytonview Martin Lounge,3.8,3,10.73,44
West Shirley Stone Tapas,4.7,3,9.1,6
Gregoryshire Jones Lounge,3.6,2,3.98,133
Andersonville Rogers House,4.3,1,10.86,31
Robertmouth Henderson Lounge,4.5,4,0.58,150
Ericfort Chen Bakery,4.6,3,2.82,5
Torresport Roberts House,4.2,2,5.83,20
Smithside Sanford Bakery,4.9,1,10.69,30
Christopherburgh Monroe Kitchen,4.1,1,6.0,13
Brockfurt Robinson Bakery,4.2,1,12.08,47
Schwartzbury Austin Bar,4.9,3,6.12,38
Laurenburgh Morris Tapas,4.7,1,11.86,356
South Tonyaland Mann Eatery,4.7,4,8.66,38
West Dianaborough Hoffman Eatery,4.7,1,4.8,14
Mendezville Sanders Bistro,4.1,1,3.48,5
East Devin Fowler Café,4.0,2,5.1,19
Port Gwendolynview Mccoy Kitchen,3.8,2,9.68,7
Port Evan Allen Tapas,3.9,2,6.98,369
Jessicaport Thomas Grill,4.7,1,12.04,14
Kiaraberg Martinez Café,4.3,0,7.59,92
Reidland Spence Kitchen,4.2,0,1.67,5
Gregoryside Smith Tapas,3.8,2,10.04,119
Lake Robert Merritt Diner,3.9,2,10.31,23
North Amandaborough Weiss Tapas,4.5,1,10.98,49
Lake Amy Harris Bar,3.4,4,5.06,14
Brianville Olsen Café,5.0,2,10.9,85
Rhodesland Ellis Diner,4.5,1,11.24,76
North Laurabury Moody Diner,3.6,1,8.91,38
Port Denisestad Stephens Eatery,3.8,2,7.44,22
Williammouth Hale Kitchen,3.2,1,12.4,24
Robertport Sharp Bar,4.8,0,9.65,59
Littlefurt Lopez Kitchen,3.8,3,8.46,39
Lake Kristin Escobar Bistro,4.8,1,2.99,42
South Mallory Padilla House,5.0,2,11.79,71
Heidibury Martinez Bistro,4.3,1,6.4,160
Michaelburgh Simon House,4.2,1,4.1,600
North Michelle Jones Lounge,4.9,2,7.47,13
New Frank Reed Bakery,4.8,2,14.35,28
Emilyberg Walsh Café,4.9,2,5.05,53
Floresside Hernandez Kitchen,4.4,1,9.92,17
Walkerchester Roberts Diner,4.1,3,11.13,5
West Julia Morris Tapas,3.7,1,11.58,29
New Jamieville Dawson Lounge,4.8,1,4.6,26
Eugeneton Hernandez Bakery,4.6,2,12.65,135
New Mark Conway Bakery,4.8,2,4.64,290
Heatherfort Hamilton Bakery,4.5,2,1.83,112
Lake Lisafurt Quinn Bakery,4.7,4,5.15,26
Thomasfort Mueller Bakery,4.4,1,13.67,5
East Belinda Cervantes Tapas,2.9,2,6.84,12
Lake Brittanyshire Crosby Grill,3.4,1,13.15,5
Petersonton Thomas Kitchen,3.8,1,2.44,503
Martineztown Harper Kitchen,4.6,1,4.63,5
Davidborough Smith Eatery,4.9,2,10.53,16
Ginatown Martin Diner,4.6,1,10.33,19
North Julia Gibson Bakery,4.3,2,1.94,20
Freymouth Martinez Bistro,4.4,1,9.69,10
West Tony Jones Lounge,3.5,2,9.35,20
Lynchmouth Johnson Eatery,4.2,1,10.24,41
Hawkinsfort Allen Grill,4.8,3,9.64,96
Lake Kayla Bender Tapas,4.8,0,10.19,49
Lake Eric Curry Bar,4.5,3,5.98,12
Smithmouth Blanchard Tapas,4.4,2,10.12,19
Catherinefort Barnett Kitchen,3.6,2,10.09,12
Bradshire Brown Tapas,4.5,3,6.85,5
Lake Benjamin Young Bistro,4.0,1,6.18,6
South Warrenton Bowen House,4.2,3,9.68,78
West Susan Simpson Kitchen,3.1,2,7.42,10
Kellyborough Singh Lounge,3.8,1,5.88,5
Wrightport Peterson Tapas,4.6,1,14.63,20
New Shawna Taylor Grill,4.9,1,3.99,64
Ryanberg Kramer Eatery,4.1,1,8.4,837
Wagnerport Cummings Eatery,4.4,3,10.31,19
Mcdanielport Lane House,4.1,3,1.72,12
Phamstad Briggs House,4.8,2,9.19,53
New Peter Lopez Tapas,4.8,2,13.12,22
Fisherhaven Rose Tapas,3.8,2,10.55,13
North Emilyborough Castro Bar,4.7,1,9.11,40
Lake Eileenbury Glenn House,4.1,1,9.62,15
East Melanieberg Farmer Eatery,3.7,2,12.37,5
Matthewview Adams Tapas,4.9,1,6.63,25
Griffinburgh Thomas Grill,4.1,3,3.61,59
East Michaelview Stevenson House,3.5,3,5.81,121
East Natalieville Perry Bistro,3.8,2,7.54,287
Marksfort Atkins Café,4.6,3,9.45,17
West Jeanne Garrett Bar,4.8,2,9.71,30
Perezhaven Shaw Eatery,4.2,2,7.29,36
North Christopher Nicholson Bakery,4.6,4,6.07,35
Hensleyfort Higgins Tapas,4.3,1,12.63,9
Mollystad Frazier Bar,3.9,1,2.17,133
Stephanieview Jones Grill,3.9,3,10.09,12
North Jill Keller Tapas,4.7,4,1.56,8
South Natalie Hill Eatery,4.9,2,8.79,45
West Alfredborough Roberts Lounge,4.6,0,7.97,30
Lake Nathanside Thompson Bistro,4.7,1,6.65,42
Lake Michelle Johnson Lounge,4.9,2,3.86,12
New Kimberlyfort Arnold House,4.2,1,6.08,70
Jamesfort Bright Diner,4.0,2,9.15,11
South Edward Jackson Lounge,4.3,2,9.95,137
West David Thomas Bistro,4.3,2,12.72,58
Richardsonburgh Horn Bakery,3.1,2,12.82,39
Acevedoshire Dickerson Bistro,4.9,1,5.62,19
North John Thompson Café,4.5,3,10.49,20
Taylorbury Smith Eatery,4.5,4,9.8,57
Lake Michaelstad Dominguez Diner,4.0,1,1.74,20
East Lindaville Aguilar Grill,4.1,0,7.46,111
Kristyshire Hughes Grill,4.0,3,8.11,48
West Margaretport Flowers Lounge,4.9,1,3.27,20
New Mary Graham Café,2.7,2,0.96,14
Jennifermouth Cooper Eatery,4.8,1,6.14,22
West Megan Harrison Diner,4.2,2,9.99,7
Lake Moniqueview Sheppard Bistro,4.5,3,10.93,5
West Robin Brown Diner,4.9,1,12.27,147
Darrylbury Morales Bistro,3.7,2,5.88,51
North Sandra Taylor Grill,4.6,3,9.49,26
Meyerton Long Grill,4.6,1,11.23,1759
Port Francisco Dodson Kitchen,3.6,3,10.31,24
North Elizabeth Quinn Tapas,4.1,1,9.99,9
South Robertport Arnold House,3.8,2,8.22,17
Schwartzbury Garcia House,3.5,2,10.87,24
South Angelamouth Warren Bistro,4.7,1,8.74,14
South Matthewbury Boyd Kitchen,4.4,2,9.31,93
Gutierrezside Johnson Kitchen,4.7,2,6.22,41
Lake Lisashire Willis Lounge,4.3,1,1.04,6
New Tyler Pearson Café,3.7,1,6.15,9
Lake Kelly Price Eatery,4.2,3,2.53,6
East Jeremyton Mathis Bar,3.8,3,3.91,48
West Victoriaside Soto Bakery,3.8,3,5.47,119
Richardburgh Wright Bakery,4.7,2,11.35,104
West Heather Case House,4.6,4,9.89,53
Jamieview Nunez House,4.7,0,3.83,7
Juantown Smith Eatery,4.0,2,3.71,49
Lake Danielmouth Walker Bistro,4.6,4,7.52,8
South Margaret Rowe Kitchen,3.8,3,13.17,84
Stevensonfort Pham House,4.5,3,11.21,20
North Christinaville Cain Diner,4.8,2,9.45,6
Lake Brettmouth Cameron Tapas,4.4,2,6.85,72
South Susan Brown Bistro,4.5,3,7.87,23
Danielville Aguirre Diner,4.5,3,12.76,13
Cookmouth Hughes Bar,4.7,1,13.44,17
Kaylaside Wong Eatery,4.9,2,10.08,16
North Candaceton Kent Lounge,4.0,3,8.62,17
New Jasonchester Weber Café,4.8,4,11.96,21
Wrightview Kelly Lounge,4.3,3,10.31,132
Erinfort Reyes Diner,4.6,1,0.22,22
New Tanyahaven Mckinney Bar,4.4,2,13.31,20
North Kennethtown Goodman Bakery,3.7,2,10.76,31
New Rachel Miller Lounge,4.7,2,9.18,17
Anthonyfurt Hunter Diner,4.5,1,7.58,82
Curtisshire Johnson Kitchen,3.6,1,10.57,14
West Rebecca Dodson House,4.7,2,11.07,16
West Manuelview Cook Lounge,4.7,3,5.17,6
New Miguelview Dawson Café,4.4,2,9.1,8
New Alanberg Martinez Diner,4.6,3,11.02,79
Lake Debbiefort Olsen Bar,3.8,1,1.58,52
Lake Elijahland Cunningham Grill,4.9,3,12.82,109
Ronaldberg Long Bar,4.7,2,10.93,7
New Anthony Bishop House,4.6,1,2.29,27
Wallsborough Diaz Kitchen,4.5,3,5.56,5
Judithborough Costa Kitchen,4.9,3,9.06,105
Brownberg Chavez House,4.2,3,4.07,29
East Richardberg Robinson Tapas,3.8,1,3.17,12
Hancockside Anderson Bistro,4.3,4,3.03,173
Amyview Turner Café,4.4,2,9.14,39
Maryport Hardy Kitchen,3.7,2,9.93,89
Samanthaside Wagner House,4.5,2,1.13,32
Peterstad Schmidt Tapas,4.8,1,12.02,72
New Tammy Rivera Kitchen,4.7,2,8.82,315
Ritterville Bishop Diner,4.4,1,6.05,7
South Dustinstad Banks Diner,4.2,0,6.7,9
Kennethside Mathis Lounge,3.5,1,9.38,14
North Troyhaven Anthony Bar,4.8,2,6.73,61
Port Jacobbury Hill Café,4.9,3,4.03,65
West Brittany Cooper House,4.8,2,10.78,29
Coopershire Combs Kitchen,4.8,2,7.32,63
Jillfort Robertson Diner,4.5,2,6.35,7
Carolhaven Palmer Lounge,4.5,1,8.69,100
East Natalieton Cortez Eatery,4.7,2,1.41,48
Bradshawland Banks House,4.5,1,9.11,64
West Thomas Maxwell Café,3.1,2,11.37,17
South Charlesside Peterson Grill,4.7,0,4.34,195
West Alexa Smith Bar,4.4,0,9.88,15
South James Gibson Diner,3.9,2,6.29,119
Fernandezbury Elliott Bakery,4.3,2,6.2,9
East Aliciaborough Adams Grill,4.2,1,12.08,5
Michaelburgh Bailey Bakery,4.3,2,2.83,54
North Victor Maxwell House,4.4,4,11.52,6
New Andrewport Watson Diner,4.6,3,4.38,209
Port Alexis Riley Tapas,4.7,2,4.31,5
Mooreview Harrison Eatery,4.2,2,5.36,25
Samanthafort Lowe Café,4.6,2,14.21,34
New Robertside Velasquez Bistro,4.2,1,3.76,109
Leviville Howard Café,4.4,1,5.95,12
Perezburgh Jones Tapas,3.9,4,9.71,66
South Joseborough Leon House,4.3,3,5.99,103
Sanchezside Wu Diner,4.7,0,1.01,101
Williammouth Johnson Bistro,4.7,1,9.05,290
North Sarahville Diaz Diner,4.8,1,7.6,47
Codyville Gordon Grill,4.3,3,9.66,627
South Andreaborough Romero Bar,4.9,2,7.62,40
Rebeccaside Reed Café,4.1,1,7.63,10
Juliaburgh Morgan Diner,4.5,2,8.76,14
New Kim Rose Diner,3.6,2,10.26,5
Hardychester Sanchez Grill,3.7,4,6.27,27
Murrayton Martinez Bakery,4.2,3,2.36,188
Michelleberg Taylor Eatery,4.5,3,12.04,32
Martinezside Robinson Bar,4.1,2,6.47,12
South Joseport Sanchez Lounge,4.3,2,6.22,21
Harrisville Wagner Café,4.2,2,11.15,23
Jamiehaven Perez Café,4.2,4,4.59,36
Amandafurt Mason Bistro,4.7,1,5.54,40
Jenniferton Warren House,4.1,1,11.95,13
Michaelborough Gibson Kitchen,3.3,2,10.95,47
Haydenburgh Douglas Tapas,4.5,4,10.7,35
Cookberg Montgomery Tapas,4.1,1,8.99,5
Barbaraberg Harris Eatery,4.5,2,9.8,40
Marshallmouth Krueger Café,4.9,2,12.06,188
Rogersport Hall Diner,3.8,2,11.33,5
Traceyshire Dean Bar,4.5,1,2.88,152
Port Randyborough Moran Tapas,4.8,3,8.04,89
Carlaton Hoffman Diner,4.3,2,10.66,19
Williamland Larson Grill,4.7,3,11.49,52
Lake Jeremiah Combs Bar,4.9,0,12.41,164
East Kristychester Alvarez Bistro,4.2,3,9.72,22
Greghaven Drake Bakery,4.9,2,2.92,183
South Kathleenshire Robinson Lounge,4.6,2,7.81,53
Sergiohaven Hall Bar,4.8,2,8.05,8
Port Paulmouth Conner Eatery,4.7,3,8.51,10
South Emilyside Rowe Kitchen,4.8,2,4.22,32
Port Brenda Leon Tapas,4.2,2,7.15,38
East Kevinport Hartman Kitchen,4.1,2,9.05,16
Lake Laura Barnes Lounge,4.4,2,9.2,9
North Austinborough Reynolds Café,3.8,2,3.25,6
New Amanda Mason Kitchen,4.3,3,8.04,85
New Kellytown Campbell Tapas,4.5,4,6.66,976
East Michelle Davis House,4.4,3,4.73,112
Natashaville Meyers Grill,4.4,2,7.48,22
Cindyland Barnes Grill,4.5,1,10.96,315
Angelatown Castro Tapas,4.2,2,9.47,57
West Amy Lowe Bistro,4.3,1,9.13,49
Erikaland Hernandez Tapas,3.4,0,8.22,5
Brandonfurt Bailey Café,4.4,3,7.71,456
Daniellemouth Moreno Bar,3.9,2,10.63,21
East Morgan Taylor House,3.9,2,6.72,47
Kevinfurt Levine Tapas,4.4,1,4.2,24
Donaldborough Garcia Grill,4.4,2,8.25,28
Rebekahview Norman Lounge,4.0,1,8.5,12
Port Joanne Roberts Lounge,4.1,3,4.61,10
Powersburgh Walls Lounge,4.0,1,8.8,45
Melissaborough Sanchez Bar,4.8,1,7.68,22
South Ryan Herrera Grill,4.5,1,6.23,10
Lake Ryan Villa Grill,4.1,2,10.8,1318
East Sandra Ortiz Café,4.9,2,8.03,80
Rebeccahaven Maxwell Café,4.8,2,5.75,24
Port Kevin Beck Café,4.6,1,7.83,299
New Josephstad Bates Lounge,4.1,1,7.5,54
Port Joseph Blackwell Bakery,4.4,2,10.65,35
New Heidibury Brown Lounge,4.0,1,10.27,76
Alanside Moore Grill,3.8,4,4.13,51
Bensonfort Lowe Bistro,4.6,3,10.63,13
Adrianabury Thornton House,4.0,1,6.3,100
East Lauren Mcbride Café,3.4,2,8.11,48
New Hannah Carter Eatery,3.7,1,8.16,184
Gregoryland Nguyen Kitchen,4.4,2,2.6,17
Port Christytown Brady Lounge,4.8,3,8.18,115
Scottberg Reynolds Bistro,4.2,2,8.55,102
Port Daniel White Tapas,4.3,2,12.32,30
West Christophershire Thomas Diner,4.2,2,12.25,9
Lake Jaime Ashley House,4.4,2,6.09,14
New Richardside Giles Eatery,4.2,1,13.75,23
Port Timland Yates Tapas,4.8,2,9.42,19
Erinville Blankenship Café,4.6,2,5.6,7
South Elizabeth Holmes House,3.7,2,9.12,39
Mendozaberg Craig Grill,4.8,2,10.87,17
Bakershire Davis Bakery,4.3,1,7.64,325
Harperchester Holmes Grill,4.8,2,5.45,5
West Charlesland Esparza Café,3.8,2,7.27,21
Samanthaburgh Woods Bistro,4.3,1,8.16,331
New Allenton Banks Bakery,3.5,2,1.32,5
Lynchberg Fox Bistro,4.5,2,5.4,32
East Emily Miles Eatery,4.8,2,7.84,26
South Andreton Jones Diner,4.1,2,12.28,14
Victoriaside Hansen Grill,4.8,2,11.24,15
East Jasmineton English Diner,4.4,4,13.06,74
South Mary Glover Grill,4.5,3,11.09,55
Lake Rita Jones Eatery,4.5,2,11.68,243
Millsside Knapp Lounge,3.8,3,8.28,16
Port Frankfurt Shea Bistro,3.1,3,11.51,35
New Michael Gibson Grill,4.7,1,7.49,43
Port Jeremy Durham Tapas,4.7,2,12.58,7
South Sandra Snyder Grill,4.8,2,9.73,14
East Mark Anderson Eatery,4.5,2,10.3,6
Martinezview Mcdonald Eatery,4.4,2,4.42,31
East Kathleentown Edwards Bar,4.4,2,9.41,35
West Michelleton Bullock House,4.5,2,5.15,104
West Nancy Wright Kitchen,4.7,3,10.29,24
Jonathanton Ramos Tapas,4.3,3,10.42,54
Brandyfort Walker Kitchen,4.8,2,9.11,39
Mendezport Murray House,4.3,1,6.0,348
East Steven Smith Bar,4.5,1,7.92,23
Lake Jennifer Johnston Lounge,4.0,1,8.63,290
Danielville Mcdonald Bakery,4.3,2,9.09,8
East Henry Hill Grill,4.5,0,10.26,6
North Timothyfort Reed Bakery,4.8,1,10.06,7
Port Amandaborough Warner Bistro,4.6,3,11.85,43
Hannahborough Fisher Eatery,4.5,2,13.99,5
New Ashleyborough Romero House,4.7,4,6.42,9
Crawfordport Crawford Bar,4.0,2,3.74,38
Blairstad Morgan Bistro,4.3,1,12.16,5
West Anita Wilson Kitchen,4.7,1,9.41,22
Perezbury Edwards Grill,4.1,2,10.83,42
North Natashaville Anderson Diner,4.7,4,5.78,33
East Thomas Wheeler Tapas,4.7,1,10.21,35
Andrewburgh Orr Grill,4.8,2,11.7,17
West Nicholas Walters Café,3.4,1,12.0,10
Lake Joanberg Brock Bistro,4.5,2,9.24,65
Marieton Phillips Café,3.3,4,8.1,12
South Kathleenberg Clark Bistro,4.3,3,6.63,42
South Darryl Adams Bakery,4.4,1,7.78,10
East Jonathan Boyle Eatery,4.4,2,2.27,7
South Jenniferside Travis Eatery,4.7,2,5.77,31
Abbottbury Roth Bistro,4.8,1,6.02,24
West Marialand Gonzales House,4.8,3,10.75,24
East Jamieberg Doyle Eatery,4.2,1,12.03,52
Sellersshire Cordova Bakery,4.1,2,5.15,105
Brownborough Higgins Lounge,4.9,2,4.96,18
Port Daniellebury Martinez Bakery,3.8,2,8.01,44
Lake Kevin Mcclure Kitchen,4.1,1,7.73,8
Kayleestad Mullen Bistro,4.0,2,3.35,175
Dixonburgh Fry Tapas,4.5,2,8.03,19
North Mikechester Arnold Grill,4.5,2,4.23,142
Jackieland Sparks Diner,4.6,1,9.79,42
Port Jonathan Evans Bistro,4.6,0,6.89,790
Lake Robert Hernandez Diner,4.7,3,9.9,13
Gonzalezbury Keller Diner,4.8,2,2.44,7
Suttonbury Schmidt Bistro,4.7,3,11.7,43
Andersonmouth Davis Lounge,4.4,1,8.72,122
Gomezburgh Obrien Lounge,4.2,2,10.96,185
South Justin Love Bar,3.5,2,5.27,47
Higginsfurt Banks Grill,4.9,2,11.39,25
Brownchester Anderson Bistro,4.2,3,7.77,8
North Jonathan Hess Diner,4.6,1,4.92,11
Thomasfort Johnson Bistro,4.8,2,8.68,150
Shelbyfort Price Eatery,4.6,3,7.29,46
Matthewmouth Powers Bar,4.1,2,5.86,66
Wallaceberg Dalton Diner,4.4,2,11.47,28
West Susan Gonzales Eatery,4.5,1,7.78,163
New Joshua Reese Lounge,4.5,1,7.5,35
East Marcus Garrett Diner,4.2,3,9.26,5
Markborough Pierce Bistro,4.0,1,8.63,44
Port Wesley Ryan Bakery,4.1,2,4.25,50
Alvareztown Parsons Grill,4.7,2,4.42,43
Devinview Baldwin Bar,4.5,0,6.03,45
Carpenterside Diaz Café,3.1,3,11.26,6
East Timothy Underwood Café,4.7,3,5.44,83
South Lisa Miller Bakery,4.6,3,8.56,35
Richardfurt Johnson House,4.3,2,11.4,12
Kristinaland Garrison House,4.7,2,8.51,17
Lake Scottborough Jones House,3.9,2,7.45,11
Dunnfurt Thomas Bakery,4.6,2,9.73,21
West Jacobstad Alexander Bakery,3.9,1,8.46,82
North Rebeccastad Alexander Tapas,4.0,2,9.98,19
Port Richard Thompson Lounge,4.1,3,0.83,8
Juarezport Craig Grill,4.2,2,13.39,11
West Michael Bishop Eatery,4.4,4,11.1,97
North Ricardo Martinez Grill,3.9,1,11.11,201
North Lauren Daniels Tapas,4.0,0,6.0,5
East Javier Harrington Bistro,3.5,0,6.83,14
Port Brandon Higgins Café,4.3,1,5.78,18
East Jerry Nelson Bakery,4.8,1,7.12,36
Angelside Williams Bar,4.3,3,5.23,6
East Laurie Benton Eatery,4.7,4,11.05,87
Port Jonathan Knapp Kitchen,4.9,2,7.88,132
Port Sarahmouth Stevenson Bakery,3.6,1,2.89,234
Christianshire Myers Diner,4.3,3,10.41,51
Port Larrymouth Jones Bakery,4.6,2,9.17,7
Port Joshuahaven Mcmillan Diner,4.9,1,5.84,13
Smithfort Parker Diner,4.6,2,7.79,8
New Markshire Bates Café,3.9,2,2.02,12
Whiteshire Spears Bistro,4.8,3,3.59,7
Port Joanne Valencia Kitchen,4.6,1,5.35,12
